timestamp,open,high,low,close,volume
2026-02-20 11:02:00,688.78,689.08,688.78,689.07,4050.0
2026-02-20 11:03:00,689.04,689.055,688.55,688.8,2852.0
2026-02-20 11:04:00,689.18,689.18,688.85,688.87,2208.0
2026-02-20 11:05:00,688.81,688.81,688.45,688.45,1249.0
2026-02-20 11:06:00,688.51,688.835,688.49,688.835,879.0
2026-02-20 11:07:00,688.78,688.78,688.36,688.46,1503.0
2026-02-20 11:08:00,688.5,688.69,688.33,688.66,2668.0
2026-02-20 11:09:00,609.89,609.91,609.475,609.475,759.0
2026-02-20 11:10:00,688.54,688.54,688.18,688.19,2747.0
2026-02-20 11:11:00,688.14,688.52,688.12,688.52,1307.0
2026-02-20 11:12:00,688.48,688.79,688.4,688.79,2286.0
2026-02-20 11:13:00,688.7,688.7,688.38,688.435,1925.0
2026-02-20 11:14:00,688.38,688.38,687.98,688.02,2406.0
2026-02-20 11:15:00,688.16,688.23,687.4,687.42,3560.0
2026-02-20 11:16:00,608.12,608.31,607.945,608.175,1196.0
2026-02-20 11:17:00,687.52,687.52,687.015,687.11,4311.0
2026-02-20 11:18:00,687.3,687.48,687.29,687.36,2944.0
2026-02-20 11:19:00,687.4,687.75,687.4,687.61,1538.0
2026-02-20 11:20:00,687.4,687.4,687.04,687.16,1502.0
2026-02-20 11:21:00,687.25,687.33,687.05,687.06,498.0
2026-02-20 11:22:00,687.16,687.4,686.8,686.84,3834.0
2026-02-20 11:23:00,606.98,607.5,606.98,607.37,2086.0
2026-02-20 11:24:00,687.17,687.19,686.89,686.89,1610.0
2026-02-20 11:25:00,686.96,686.96,686.4,686.52,2089.0
2026-02-20 11:26:00,686.545,686.99,686.545,686.91,2459.0
2026-02-20 11:27:00,686.75,686.75,686.34,686.37,2226.0
2026-02-20 11:28:00,686.48,687.01,686.48,686.96,2055.0
2026-02-20 11:29:00,686.74,686.74,686.15,686.16,2050.0
2026-02-20 11:30:00,686.1,686.14,685.94,686.05,2559.0
2026-02-20 11:31:00,606.57,606.82,606.57,606.78,425.0
2026-02-20 11:32:00,606.61,607.7,606.61,607.7,1660.0
2026-02-20 11:33:00,687.23,687.47,687.075,687.2,2363.0
2026-02-20 11:34:00,687.215,687.32,687.055,687.29,2628.0
2026-02-20 11:35:00,687.13,687.21,686.92,687.155,855.0
2026-02-20 11:36:00,687.17,687.24,686.79,687.1,1266.0
2026-02-20 11:37:00,687.16,687.44,687.16,687.33,926.0
2026-02-20 11:38:00,687.25,687.75,687.25,687.67,947.0
2026-02-20 11:39:00,687.85,688.085,687.84,688.085,1583.0
2026-02-20 11:40:00,608.78,608.94,608.45,608.845,1413.0
2026-02-20 11:41:00,688.245,688.26,688.14,688.185,2383.0
2026-02-20 11:42:00,688.21,688.39,688.21,688.29,11945.0
2026-02-20 11:43:00,688.47,688.87,688.43,688.68,7524.0
2026-02-20 11:44:00,688.67,688.7,688.42,688.44,3220.0
2026-02-20 11:45:00,688.51,688.77,688.51,688.73,1869.0
2026-02-20 11:46:00,688.74,688.87,688.66,688.71,6304.0
2026-02-20 11:47:00,609.68,609.845,609.53,609.8,875.0
2026-02-20 11:48:00,688.99,689.09,688.74,689.01,3983.0
2026-02-20 11:49:00,689.01,689.09,688.91,689.02,3658.0
2026-02-20 11:50:00,688.97,688.97,688.7,688.76,3043.0
2026-02-20 11:51:00,688.76,688.76,688.51,688.67,3196.0
2026-02-20 11:52:00,688.64,688.94,688.62,688.94,1751.0
2026-02-20 11:53:00,689.0,689.095,689.0,689.03,5785.0
2026-02-20 11:54:00,610.105,610.12,609.97,610.02,1028.0
2026-02-20 11:55:00,688.87,688.96,688.79,688.9,1461.0
2026-02-20 11:56:00,688.82,688.94,688.77,688.93,1374.0
2026-02-20 11:57:00,688.91,689.03,688.85,689.02,3053.0
2026-02-20 11:58:00,689.02,689.06,688.7,688.84,2853.0
2026-02-20 11:59:00,688.935,688.935,688.42,688.57,6480.0
2026-02-20 12:00:00,688.61,688.81,688.48,688.51,5665.0
2026-02-20 12:01:00,688.53,688.53,688.34,688.44,3513.0
2026-02-20 12:02:00,609.11,609.27,608.86,608.86,1285.0
2026-02-20 12:03:00,688.23,688.24,688.07,688.11,3233.0
2026-02-20 12:04:00,687.98,688.09,687.88,687.88,2052.0
2026-02-20 12:05:00,687.89,687.95,687.77,687.78,1742.0
2026-02-20 12:06:00,687.8,687.875,687.65,687.72,2314.0
2026-02-20 12:07:00,687.7,687.73,687.52,687.52,1381.0
2026-02-20 12:08:00,687.55,687.59,687.43,687.55,1629.0
2026-02-20 12:09:00,608.24,608.24,607.71,607.72,3965.0
2026-02-20 12:10:00,687.11,687.11,686.73,686.75,8286.0
2026-02-20 12:11:00,686.69,686.69,686.22,686.54,7429.0
2026-02-20 12:12:00,686.5,686.695,686.4,686.49,3791.0
2026-02-20 12:13:00,686.34,686.99,686.32,686.7,2519.0
2026-02-20 12:14:00,686.71,686.71,686.105,686.13,1345.0
2026-02-20 12:15:00,686.09,686.09,685.3,685.3,4377.0
2026-02-20 12:16:00,605.63,605.85,605.5,605.67,1643.0
2026-02-20 12:17:00,605.89,606.16,605.74,605.77,1213.0
2026-02-20 12:18:00,685.32,685.565,685.18,685.26,5026.0
2026-02-20 12:19:00,685.21,685.255,684.89,685.09,3265.0
2026-02-20 12:20:00,685.08,685.18,684.7,684.7,2706.0
2026-02-20 12:21:00,684.8,684.99,684.8,684.85,2486.0
2026-02-20 12:22:00,684.73,684.88,684.51,684.56,1305.0
2026-02-20 12:23:00,684.58,684.99,684.58,684.9,1418.0
2026-02-20 12:24:00,605.035,605.07,604.22,604.22,5865.0
2026-02-20 12:25:00,684.16,684.635,684.1,684.635,4845.0
2026-02-20 12:26:00,684.6,684.79,684.41,684.53,2111.0
2026-02-20 12:27:00,684.63,685.08,684.63,685.0,2721.0
2026-02-20 12:28:00,684.68,684.75,684.53,684.75,1062.0
2026-02-20 12:29:00,684.63,685.2,684.58,685.2,1112.0
2026-02-20 12:30:00,685.16,685.665,685.08,685.665,3535.0
2026-02-20 12:31:00,685.55,685.55,685.32,685.32,649.0
2026-02-20 12:32:00,685.13,685.34,685.13,685.34,1084.0
2026-02-20 12:33:00,605.59,606.29,605.59,606.08,1245.0
2026-02-20 12:34:00,685.71,685.74,685.625,685.625,465.0
2026-02-20 12:35:00,685.81,686.04,685.69,685.85,2983.0
2026-02-20 12:36:00,685.78,686.0,684.99,685.22,4270.0
2026-02-20 12:37:00,685.32,685.72,685.32,685.72,1292.0
2026-02-20 12:38:00,685.41,685.45,685.29,685.36,1848.0
2026-02-20 12:39:00,685.44,686.02,685.44,686.01,1231.0
2026-02-20 12:40:00,606.06,606.18,606.03,606.07,777.0
2026-02-20 12:41:00,685.995,686.0,685.6,685.7,1126.0
2026-02-20 12:42:00,685.79,685.8,685.73,685.73,302.0
2026-02-20 12:43:00,685.91,685.99,685.41,685.91,1302.0
2026-02-20 12:44:00,685.91,686.055,685.89,685.99,5598.0
2026-02-20 12:45:00,686.04,686.73,685.95,686.73,3810.0
2026-02-20 12:46:00,686.8,686.82,686.26,686.26,1430.0
2026-02-20 12:47:00,686.15,686.36,685.76,685.86,1228.0
2026-02-20 12:48:00,605.88,606.51,605.88,606.45,1725.0
2026-02-20 12:49:00,686.45,686.85,686.3,686.83,2418.0
2026-02-20 12:50:00,686.84,686.84,686.5,686.75,941.0
2026-02-20 12:51:00,686.8,686.94,686.79,686.91,1210.0
2026-02-20 12:52:00,686.99,687.565,686.96,687.56,2372.0
2026-02-20 12:53:00,687.625,687.625,687.05,687.44,3513.0
2026-02-20 12:54:00,687.46,687.58,687.32,687.42,1392.0
2026-02-20 12:55:00,607.36,607.52,606.3,607.19,5017.0
2026-02-20 12:56:00,607.26,607.655,607.215,607.4,4360.0
2026-02-20 12:57:00,687.28,687.315,687.12,687.12,887.0
2026-02-20 12:58:00,687.35,687.47,687.33,687.47,903.0
2026-02-20 12:59:00,687.575,687.71,687.415,687.51,1607.0
2026-02-20 13:00:00,687.49,687.74,687.44,687.72,1668.0
2026-02-20 13:01:00,687.66,687.66,687.23,687.26,1975.0
2026-02-20 13:02:00,687.36,687.64,687.21,687.32,1533.0
2026-02-20 13:03:00,607.49,607.575,607.09,607.39,1472.0
2026-02-20 13:04:00,607.43,607.62,607.23,607.23,929.0
2026-02-20 13:05:00,687.03,687.32,686.95,687.32,790.0
2026-02-20 13:06:00,687.195,687.44,687.195,687.44,607.0
2026-02-20 13:07:00,687.59,687.72,687.43,687.43,1986.0
2026-02-20 13:08:00,687.46,687.54,687.41,687.41,545.0
2026-02-20 13:09:00,687.28,687.36,687.21,687.25,656.0
2026-02-20 13:10:00,687.165,687.21,687.05,687.06,2099.0
2026-02-20 13:11:00,687.02,687.02,686.85,686.93,1973.0
2026-02-20 13:12:00,606.92,607.32,606.84,607.32,672.0
2026-02-20 13:13:00,687.18,687.18,686.785,686.9,822.0
2026-02-20 13:14:00,686.84,687.105,686.83,687.105,1076.0
2026-02-20 13:15:00,686.94,686.94,686.55,686.62,839.0
2026-02-20 13:16:00,686.65,686.87,686.65,686.65,477.0
2026-02-20 13:17:00,686.66,686.72,686.66,686.72,188.0
2026-02-20 13:18:00,686.55,686.61,686.38,686.61,926.0
2026-02-20 13:19:00,606.27,606.72,606.23,606.64,3562.0
2026-02-20 13:20:00,686.515,686.515,686.26,686.41,1140.0
2026-02-20 13:21:00,686.41,686.42,686.09,686.15,1876.0
2026-02-20 13:22:00,686.06,686.77,686.06,686.72,1924.0
2026-02-20 13:23:00,686.9,687.12,686.32,686.47,1699.0
2026-02-20 13:24:00,686.39,687.01,685.75,686.96,2725.0
2026-02-20 13:25:00,686.83,687.03,686.59,686.83,1329.0
2026-02-20 13:26:00,606.65,606.71,606.23,606.25,1879.0
2026-02-20 13:27:00,686.71,686.87,686.09,686.72,4388.0
2026-02-20 13:28:00,686.7,686.81,686.62,686.75,2319.0
2026-02-20 13:29:00,686.79,687.005,686.44,686.6,3168.0
2026-02-20 13:30:00,686.6,686.72,685.77,686.64,5211.0
2026-02-20 13:31:00,686.82,687.45,686.6,687.45,2688.0
2026-02-20 13:32:00,687.44,687.53,687.37,687.53,2611.0
2026-02-20 13:33:00,687.72,688.73,687.72,688.17,3762.0
2026-02-20 13:34:00,688.17,688.33,687.45,687.78,4652.0
2026-02-20 13:35:00,607.81,607.91,606.38,606.62,4789.0
2026-02-20 13:36:00,686.68,688.34,686.555,688.175,10691.0
2026-02-20 13:37:00,688.315,688.38,688.05,688.37,7468.0
2026-02-20 13:38:00,688.35,688.35,688.07,688.23,1608.0
2026-02-20 13:39:00,688.12,688.29,687.48,687.74,2806.0
2026-02-20 13:40:00,687.86,688.8,687.85,688.72,2740.0
2026-02-20 13:41:00,688.745,688.8,688.44,688.66,5455.0
2026-02-20 13:42:00,608.8,608.8,608.22,608.34,1665.0
2026-02-20 13:43:00,688.5,688.5,688.02,688.3,2402.0
2026-02-20 13:44:00,688.18,688.78,688.18,688.71,3237.0
2026-02-20 13:45:00,688.71,689.68,688.71,689.515,13747.0
2026-02-20 13:46:00,689.505,689.63,689.26,689.42,3105.0
2026-02-20 13:47:00,689.46,690.06,689.36,689.95,5506.0
2026-02-20 13:48:00,689.9,689.9,689.04,689.13,9305.0
2026-02-20 13:49:00,689.29,689.34,689.06,689.14,1400.0
2026-02-20 13:50:00,609.09,609.185,608.18,608.75,5471.0
2026-02-20 13:51:00,688.56,688.99,688.56,688.89,2978.0
2026-02-20 13:52:00,689.14,689.26,689.07,689.2,3180.0
2026-02-20 13:53:00,689.175,689.43,689.175,689.39,949.0
2026-02-20 13:54:00,689.39,689.53,689.32,689.48,2432.0
2026-02-20 13:55:00,689.42,689.42,689.06,689.24,2081.0
2026-02-20 13:56:00,689.33,689.44,689.28,689.425,2871.0
2026-02-20 13:57:00,609.48,609.59,609.43,609.48,651.0
2026-02-20 13:58:00,609.52,609.55,609.39,609.425,602.0
2026-02-20 13:59:00,689.17,689.27,689.12,689.27,1867.0
2026-02-20 14:00:00,689.27,689.42,689.24,689.32,1709.0
2026-02-20 14:01:00,689.48,689.64,689.38,689.61,1132.0
2026-02-20 14:02:00,689.63,689.66,689.5,689.61,1695.0
2026-02-20 14:03:00,689.57,689.74,689.54,689.66,3065.0
2026-02-20 14:04:00,689.64,689.65,689.37,689.455,4924.0
2026-02-20 14:05:00,609.41,609.435,609.22,609.22,743.0
2026-02-20 14:06:00,609.27,609.36,608.88,609.03,1072.0
2026-02-20 14:07:00,689.08,689.21,688.84,689.17,1475.0
2026-02-20 14:08:00,689.11,689.2,689.03,689.14,936.0
2026-02-20 14:09:00,688.98,689.1,688.96,689.1,464.0
2026-02-20 14:10:00,689.09,689.12,688.74,688.79,2307.0
2026-02-20 14:11:00,688.89,689.06,688.89,688.96,2257.0
2026-02-20 14:12:00,688.825,688.84,688.54,688.56,1364.0
2026-02-20 14:13:00,688.56,688.87,688.56,688.72,2456.0
2026-02-20 14:14:00,608.54,608.54,608.45,608.48,506.0
2026-02-20 14:15:00,688.42,688.55,688.37,688.55,1116.0
2026-02-20 14:16:00,688.38,688.48,688.27,688.48,1115.0
2026-02-20 14:17:00,688.42,688.45,688.355,688.355,442.0
2026-02-20 14:18:00,688.48,688.48,688.36,688.37,497.0
2026-02-20 14:19:00,688.32,688.39,688.29,688.39,792.0
2026-02-20 14:20:00,688.4,688.46,688.31,688.46,1527.0
2026-02-20 14:21:00,608.5,608.73,608.5,608.65,2402.0
2026-02-20 14:22:00,608.67,609.02,608.67,608.72,822.0
2026-02-20 14:23:00,688.68,688.68,688.52,688.63,3523.0
2026-02-20 14:24:00,688.75,688.83,688.7,688.7,1611.0
2026-02-20 14:25:00,688.61,688.64,688.53,688.59,1249.0
2026-02-20 14:26:00,688.52,688.76,688.43,688.43,702.0
2026-02-20 14:27:00,688.48,688.53,688.44,688.455,292.0
2026-02-20 14:28:00,688.47,688.475,688.28,688.39,4451.0
2026-02-20 14:29:00,688.37,688.595,688.29,688.59,2385.0
2026-02-20 14:30:00,608.29,608.62,608.29,608.53,1400.0
2026-02-20 14:31:00,689.09,689.09,688.93,688.93,950.0
2026-02-20 14:32:00,688.98,689.11,688.92,689.0,1026.0
2026-02-20 14:33:00,688.88,688.88,688.8,688.86,808.0
2026-02-20 14:34:00,688.87,688.91,688.75,688.77,1521.0
2026-02-20 14:35:00,688.81,688.81,688.515,688.57,967.0
2026-02-20 14:36:00,688.57,688.78,688.57,688.69,1615.0
2026-02-20 14:37:00,608.35,608.35,608.08,608.08,488.0
2026-02-20 14:38:00,688.45,688.62,688.45,688.62,282.0
2026-02-20 14:39:00,688.6,688.675,688.51,688.51,333.0
2026-02-20 14:40:00,688.61,688.68,688.43,688.52,3515.0
2026-02-20 14:41:00,688.515,688.55,688.47,688.52,1478.0
2026-02-20 14:42:00,688.53,688.53,688.27,688.29,1244.0
2026-02-20 14:43:00,688.22,688.37,688.02,688.06,1684.0
2026-02-20 14:44:00,688.04,688.08,687.97,687.97,468.0
2026-02-20 14:45:00,607.92,608.07,607.82,607.86,1204.0
2026-02-20 14:46:00,688.05,688.19,687.99,688.13,2417.0
2026-02-20 14:47:00,688.11,688.14,687.96,688.12,1245.0
2026-02-20 14:48:00,687.94,688.06,687.89,688.02,2493.0
2026-02-20 14:49:00,687.96,688.03,687.82,688.03,4665.0
2026-02-20 14:50:00,688.05,688.34,687.97,688.34,3406.0
2026-02-20 14:51:00,688.38,688.54,688.28,688.28,1343.0
2026-02-20 14:52:00,608.12,608.2,608.0,608.12,1135.0
2026-02-20 14:53:00,608.09,608.14,608.0,608.0,684.0
2026-02-20 14:54:00,688.08,688.21,688.06,688.12,1350.0
2026-02-20 14:55:00,688.11,688.16,688.04,688.15,452.0
2026-02-20 14:56:00,688.08,688.38,688.08,688.25,1242.0
2026-02-20 14:57:00,688.13,688.14,687.94,688.01,811.0
2026-02-20 14:58:00,687.99,688.12,687.99,688.12,478.0
2026-02-20 14:59:00,688.2,688.22,687.95,688.07,1171.0
2026-02-20 15:00:00,688.04,688.26,688.03,688.26,1024.0
2026-02-20 15:01:00,607.58,607.94,607.525,607.94,1931.0
2026-02-20 15:02:00,688.58,688.64,688.46,688.54,1395.0
2026-02-20 15:03:00,688.51,688.79,688.51,688.61,1488.0
2026-02-20 15:04:00,688.67,688.67,688.47,688.62,792.0
2026-02-20 15:05:00,688.66,689.15,688.64,689.04,4230.0
2026-02-20 15:06:00,689.02,689.12,688.895,689.11,1002.0
2026-02-20 15:07:00,688.99,689.31,688.93,689.13,4027.0
2026-02-20 15:08:00,608.59,608.61,608.43,608.52,778.0
2026-02-20 15:09:00,689.05,689.05,688.97,689.03,1116.0
2026-02-20 15:10:00,689.03,689.09,688.97,688.97,2397.0
2026-02-20 15:11:00,689.095,689.13,689.02,689.02,862.0
2026-02-20 15:12:00,688.82,688.88,688.81,688.84,855.0
2026-02-20 15:13:00,688.9,689.09,688.9,689.08,1082.0
2026-02-20 15:14:00,689.07,689.17,689.05,689.135,865.0
2026-02-20 15:15:00,608.59,608.61,608.46,608.56,1110.0
2026-02-20 15:16:00,689.095,689.18,689.0,689.04,2308.0
2026-02-20 15:17:00,689.03,689.03,688.75,688.75,2081.0
2026-02-20 15:18:00,688.7,688.74,688.57,688.66,6343.0
2026-02-20 15:19:00,688.61,688.68,688.58,688.66,1522.0
2026-02-20 15:20:00,688.55,688.61,688.51,688.61,1022.0
2026-02-20 15:21:00,688.62,688.64,688.29,688.3,1336.0
2026-02-20 15:22:00,688.29,688.63,688.29,688.61,1464.0
2026-02-20 15:23:00,607.89,607.89,607.84,607.84,336.0
2026-02-20 15:24:00,688.46,688.52,688.41,688.52,1512.0
2026-02-20 15:25:00,688.54,688.54,688.4,688.51,1905.0
2026-02-20 15:26:00,688.49,688.49,688.3,688.3,1440.0
2026-02-20 15:27:00,688.295,688.51,688.29,688.33,1471.0
2026-02-20 15:28:00,607.59,607.6,607.36,607.45,1411.0
2026-02-20 15:29:00,607.44,607.54,607.32,607.46,1883.0
2026-02-20 15:30:00,688.32,688.67,688.31,688.62,3365.0
2026-02-20 15:31:00,688.57,688.7,688.56,688.64,2781.0
2026-02-20 15:32:00,607.77,607.81,607.62,607.63,1592.0
2026-02-20 15:33:00,607.61,607.82,607.55,607.82,1297.0
2026-02-20 15:34:00,607.77,607.79,607.61,607.62,957.0
2026-02-20 15:35:00,607.65,607.65,607.55,607.6,1865.0
2026-02-20 15:36:00,607.63,607.655,607.53,607.59,866.0
2026-02-20 15:37:00,607.56,607.76,607.55,607.62,765.0
2026-02-20 15:38:00,688.36,688.49,688.27,688.47,1747.0
2026-02-20 15:39:00,688.5,688.74,688.5,688.68,2467.0
2026-02-20 15:40:00,608.01,608.21,608.0,608.12,1307.0
2026-02-20 15:41:00,608.12,608.31,608.09,608.31,554.0
2026-02-20 15:42:00,608.31,608.31,608.17,608.2,1605.0
2026-02-20 15:43:00,608.22,608.335,608.19,608.33,951.0
2026-02-20 15:44:00,608.33,608.44,608.29,608.43,1520.0
2026-02-20 15:45:00,608.42,608.45,608.33,608.39,1647.0
2026-02-20 15:46:00,608.38,608.52,608.38,608.495,5419.0
2026-02-20 15:47:00,689.03,689.06,688.82,688.98,2934.0
2026-02-20 15:48:00,608.48,608.48,608.36,608.42,2581.0
2026-02-20 15:49:00,608.33,608.41,608.06,608.09,1866.0
2026-02-20 15:50:00,608.09,608.31,608.07,608.13,2198.0
2026-02-20 15:51:00,608.03,608.23,607.86,608.22,3421.0
2026-02-20 15:52:00,608.21,608.21,607.92,608.0,7984.0
2026-02-20 15:53:00,607.98,607.98,607.89,607.9,2252.0
2026-02-20 15:54:00,688.5,688.99,688.46,688.86,9499.0
2026-02-20 15:55:00,608.28,608.52,608.105,608.375,3569.0
2026-02-20 15:56:00,608.355,608.72,608.3,608.66,8165.0
2026-02-20 15:57:00,608.67,608.67,608.455,608.51,5948.0
2026-02-20 15:58:00,608.51,608.67,608.45,608.47,8405.0
2026-02-23 09:30:00,687.805,689.1,687.705,689.07,3534.0
2026-02-23 09:31:00,689.11,689.18,688.8,688.86,1639.0
2026-02-23 09:32:00,689.25,689.66,689.25,689.605,5988.0
2026-02-23 09:33:00,689.625,689.71,689.38,689.58,7001.0
2026-02-23 09:34:00,689.525,689.7,689.29,689.35,1836.0
2026-02-23 09:35:00,689.395,689.445,689.07,689.37,7653.0
2026-02-23 09:36:00,689.32,689.38,688.92,689.25,3717.0
2026-02-23 09:37:00,689.15,689.605,688.94,689.605,4474.0
2026-02-23 09:38:00,689.84,690.0,689.51,689.74,6626.0
2026-02-23 09:39:00,689.85,689.85,689.41,689.59,2528.0
2026-02-23 09:40:00,689.48,689.49,688.35,688.365,5286.0
2026-02-23 09:41:00,688.38,688.52,687.98,687.98,2499.0
2026-02-23 09:42:00,688.025,688.105,687.57,687.99,7693.0
2026-02-23 09:43:00,687.82,687.91,687.47,687.91,1916.0
2026-02-23 09:44:00,687.895,688.035,687.55,687.55,2822.0
2026-02-23 09:45:00,687.52,687.78,687.35,687.35,2298.0
2026-02-23 09:46:00,687.09,687.76,687.09,687.595,3459.0
2026-02-23 09:47:00,687.415,687.87,687.335,687.735,2824.0
2026-02-23 09:48:00,687.54,687.66,687.135,687.4,2053.0
2026-02-23 09:49:00,687.26,687.36,686.79,686.94,4259.0
2026-02-23 09:50:00,686.98,687.98,686.98,687.96,2677.0
2026-02-23 09:51:00,687.99,688.05,687.84,687.97,1141.0
